numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2018,2,2018-02-02 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA - CLEITON TAXI AEREO LTDA,6300.00,0.00,6300.00
2018,2,2018-02-02 00:00:00+00:00,ARNALDO JORDY,PPS,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AEREO LTDA - EPP,7000.00,0.00,7000.00
2018,1,2018-02-01 00:00:00+00:00,GIACOBO,PR,PR,LOCAÇÃO OU FRETAMENTO DE AERONAVES,75543611000185,HELISUL TAXI AEREO LTDA,14900.00,0.00,14900.00
2018,1,2018-01-31 00:00:00+00:00,ANTONIO BRITO,PSD,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA AEROTAXI ABAETE LTDA,7000.00,0.00,7000.00
2018,1,2018-01-31 00:00:00+00:00,WLADIMIR COSTA,SD,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,06964144000144,HEISS TAXI AEREO LTDA,6000.00,0.00,6000.00
2018,1,2018-01-30 00:00:00+00:00,RAIMUNDO GOMES DE MATOS,PSDB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01274847000127,TERRAL TAXI AEREO LTDA - EPP,11340.00,0.00,11340.00
2018,1,2018-01-29 00:00:00+00:00,GENECIAS NORONHA,SD,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,13087728000144,SOLAR TAXI AEREO LTDA,7200.00,0.00,7200.00
2018,1,2018-01-29 00:00:00+00:00,JÚLIA MARINHO,PSC,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AEREO LTDA - EPP,5000.00,0.00,5000.00
2018,1,2018-01-29 00:00:00+00:00,NILSON LEITÃO,PSDB,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00320967000150,WDA TAXI AEREO LTDA,4300.00,0.00,4300.00
2018,1,2018-01-25 00:00:00+00:00,JÚLIO CESAR,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARA TAXI AEREO LTDA,5500.00,0.00,5500.00
2018,1,2018-01-24 00:00:00+00:00,CÉSAR MESSIAS,PSB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07918532000151,AEROBRAN TAXI AEREO LTDA - EPP,16000.00,0.00,16000.00
2018,2,2018-01-22 00:00:00+00:00,SILAS CÂMARA,PRB,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,10000.00,0.00,10000.00
2018,2,2018-01-22 00:00:00+00:00,SILAS CÂMARA,PRB,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03090756000167,AMAZONAVES TAXI AEREO LTDA,25000.00,0.00,25000.00
2018,1,2018-01-16 00:00:00+00:00,JOSÉ ROCHA,PR,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA AEROTAXI ABAETE LTDA,14000.00,0.00,14000.00
2017,12,2017-12-28 00:00:00+00:00,RAIMUNDO GOMES DE MATOS,PSDB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01274847000127,TERRAL TAXI AEREO LTDA - EPP,10750.00,0.00,330.42
2017,12,2017-12-28 00:00:00+00:00,RAIMUNDO GOMES DE MATOS,PSDB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01274847000127,TERRAL TAXI AEREO LTDA - EPP,10750.00,0.00,1.65
2017,12,2017-12-28 00:00:00+00:00,RAIMUNDO GOMES DE MATOS,PSDB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01274847000127,TERRAL TAXI AEREO LTDA - EPP,10750.00,0.00,10267.80
2017,12,2017-12-28 00:00:00+00:00,RAIMUNDO GOMES DE MATOS,PSDB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01274847000127,TERRAL TAXI AEREO LTDA - EPP,10750.00,0.00,150.10
2017,12,2017-12-27 00:00:00+00:00,ANTONIO BRITO,PSD,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA AEROTAXI ABAETE LTDA,7000.00,0.00,7000.00
2017,12,2017-12-26 00:00:00+00:00,ANÍBAL GOMES,DEM,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,13087728000144,SOLAR TAXI AEREO LTDA,8800.00,0.00,8800.00
2017,12,2017-12-26 00:00:00+00:00,JÚLIA MARINHO,PSC,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AEREO LTDA - EPP,5500.00,0.00,5500.00
2017,12,2017-12-23 00:00:00+00:00,MAIA FILHO,PP,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA - EPP,8750.00,0.00,6401.31
2017,12,2017-12-23 00:00:00+00:00,MAIA FILHO,PP,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA - EPP,8750.00,0.00,1416.07
2017,12,2017-12-21 00:00:00+00:00,JÚLIA MARINHO,PSC,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AEREO LTDA - EPP,15400.00,0.00,15400.00
2017,12,2017-12-21 00:00:00+00:00,HÉLIO LEITE,DEM,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,06964144000144,HEISS TAXI AEREO LTDA - EPP,5000.00,0.00,5000.00
2017,12,2017-12-20 00:00:00+00:00,JOÃO CARLOS BACELAR,PR,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,63193981000150,ADEY TAXI AEREO LTDA - ME,9150.00,0.00,9150.00
2017,12,2017-12-20 00:00:00+00:00,SÁGUAS MORAES,PT,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14308078000182,E D SEMENSATO COMERCIO E TRANSPORTES - ME,8800.00,0.00,8800.00
2017,12,2017-12-19 00:00:00+00:00,NILSON LEITÃO,PSDB,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00320967000150,WDA TAXI AEREO LTDA - EPP,8500.00,0.00,8500.00
2017,12,2017-12-18 00:00:00+00:00,ALFREDO NASCIMENTO,PR,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,12000.00,0.00,12000.00
2017,12,2017-12-18 00:00:00+00:00,HÉLIO LEITE,DEM,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,06964144000144,HEISS TAXI AEREO LTDA - EPP,4500.00,0.00,4500.00
2017,12,2017-12-18 00:00:00+00:00,HÉLIO LEITE,DEM,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,06964144000144,HEISS TAXI AEREO LTDA - EPP,9000.00,0.00,9000.00
2017,12,2017-12-18 00:00:00+00:00,ADAIL CARNEIRO,PODE,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01806823000252,NORTH STAR TAXI AEREO LTDA - EPP,6000.00,0.00,6000.00
2017,12,2017-12-18 00:00:00+00:00,WLADIMIR COSTA,SD,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,06964144000144,HEISS TAXI AEREO LTDA,4000.00,0.00,4000.00
2017,11,2017-12-18 00:00:00+00:00,ADAIL CARNEIRO,PODE,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01806823000252,NORTH STAR TAXI AEREO LTDA - EPP,11000.00,0.00,11000.00
2017,12,2017-12-15 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTAREM TAXI AREO LTDA - EPP,8200.00,0.00,8200.00
2017,12,2017-12-15 00:00:00+00:00,JÚLIA MARINHO,PSC,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AEREO LTDA - EPP,10500.00,0.00,10500.00
2017,12,2017-12-12 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTAREM TAXI AREO LTDA - EPP,7700.00,0.00,7700.00
2017,12,2017-12-06 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,5000.00,0.00,5000.00
2017,11,2017-12-06 00:00:00+00:00,GIACOBO,PR,PR,LOCAÇÃO OU FRETAMENTO DE AERONAVES,75543611000185,HELISUL TAXI AEREO LTDA.,22000.00,0.00,22000.00
2017,10,2017-12-05 00:00:00+00:00,ARNALDO JORDY,PPS,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AEREO LTDA - EPP,6000.00,0.00,6000.00
2017,12,2017-12-04 00:00:00+00:00,LÚCIO VALE,PR,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AEREO LTDA - EPP,9500.00,0.00,9500.00
2017,11,2017-12-04 00:00:00+00:00,RAIMUNDO GOMES DE MATOS,PSDB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01274847000127,TERRAL TAXI AEREO LTDA - EPP,15120.00,0.00,15120.00
2017,11,2017-12-04 00:00:00+00:00,MOISÉS DINIZ,PCdoB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03007932000154,ZANATUR AGÊNCIA DE VIAGENS E TURISMO LDTA,10100.00,0.00,10100.00
2017,11,2017-12-04 00:00:00+00:00,RODRIGO MARTINS,PSB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA - EPP,7900.00,0.00,7900.00
2017,12,2017-12-02 00:00:00+00:00,WLADIMIR COSTA,SD,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,06964144000144,HEISS TAXI AEREO LTDA - EPP,15500.00,0.00,5148.68
2017,11,2017-11-29 00:00:00+00:00,HEULER CRUVINEL,PP,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02088938000130,SETE TAXI AEREO,6500.00,0.00,6500.00
2017,11,2017-11-27 00:00:00+00:00,DANIEL VILELA,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02088938000130,SETE TAXI AEREO,6900.00,0.00,6900.00
2017,11,2017-11-27 00:00:00+00:00,JOSÉ ROCHA,PR,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02088938000130,SETE TAXI AEREO,14000.00,0.00,14000.00
2017,10,2017-11-25 00:00:00+00:00,PAES LANDIM,PTB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,16140.00,0.00,16140.00
2017,11,2017-11-21 00:00:00+00:00,JOÃO CARLOS BACELAR,PR,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,63193981000150,ADDEY TÁXI AÉREO LTDA,12000.00,0.00,12000.00
2017,11,2017-11-21 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO LTDA.,14000.00,0.00,14000.00
2017,11,2017-11-17 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,8300.00,0.00,5479.07
2017,11,2017-11-17 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,8300.00,0.00,2820.93
2017,9,2017-11-14 00:00:00+00:00,GENECIAS NORONHA,SD,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02148827000172,taxi aéreo fortaleza ltda,9000.00,0.00,9000.00
2017,9,2017-11-14 00:00:00+00:00,GENECIAS NORONHA,SD,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,13087728000144,SOLAR TAXI AEREO,13790.00,0.00,13790.00
2017,11,2017-11-13 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO LTDA.,3500.00,0.00,3500.00
2017,10,2017-11-13 00:00:00+00:00,RODRIGO MARTINS,PSB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,14000.00,0.00,14000.00
2017,10,2017-11-10 00:00:00+00:00,HERÁCLITO FORTES,DEM,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,12960.00,0.00,12960.00
2017,11,2017-11-09 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA AEROTAXI ABAETE LTDA,5400.00,0.00,5400.00
2017,10,2017-11-09 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA AEROTAXI ABAETE LTDA,5100.00,0.00,5100.00
2017,10,2017-11-08 00:00:00+00:00,ADAIL CARNEIRO,PODE,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01806823000252,NORTH STAR TAXI AÉREO LTDA,15000.00,0.00,6000.00
2017,9,2017-11-08 00:00:00+00:00,ADAIL CARNEIRO,PODE,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01806823000252,NORTH STAR TAXI AÉREO LTDA,15000.00,0.00,9000.00
2017,9,2017-11-07 00:00:00+00:00,RODRIGO MARTINS,PSB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,9000.00,0.00,0.00
2017,9,2017-11-07 00:00:00+00:00,RODRIGO MARTINS,PSB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,9000.00,0.00,9000.00
2017,11,2017-11-06 00:00:00+00:00,JÚLIA MARINHO,PSC,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07326869000170,PIQUIATUBA TÁXI AÉREO LTDA,3000.00,0.00,3000.00
2017,11,2017-11-06 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,8500.00,0.00,8500.00
2017,11,2017-11-03 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,11944786000111,PILAR TAXI AÉREO LTDA-EPP,4500.00,0.00,4500.00
2017,10,2017-10-31 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,6000.00,0.00,6000.00
2017,10,2017-10-31 00:00:00+00:00,ANTONIO BRITO,PSD,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA AEROTAXI ABAETE LTDA,9100.00,0.00,9100.00
2017,10,2017-10-30 00:00:00+00:00,NILSON LEITÃO,PSDB,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00320967000150,WDA TÁXI AÉREO,17200.00,0.00,16341.70
2017,10,2017-10-30 00:00:00+00:00,NILSON LEITÃO,PSDB,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00320967000150,WDA TÁXI AÉREO,17200.00,0.00,858.29
2017,9,2017-10-27 00:00:00+00:00,JÉSSICA SALES,MDB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07918532000151,AEROBRAN TAXI AEREO LTDA,3000.00,0.00,3000.00
2017,10,2017-10-26 00:00:00+00:00,SILAS FREIRE,PODE,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,11608.00,0.00,11608.00
2017,10,2017-10-25 00:00:00+00:00,SÁGUAS MORAES,PT,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14308078000182,E.D. Semensato Comércio e Transportes,7000.00,0.00,7000.00
2017,9,2017-10-24 00:00:00+00:00,DOMINGOS NETO,PSD,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,13087728000144,SOLAR TAXI AEREO,6750.00,0.00,6750.00
2017,10,2017-10-23 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO LTDA.,7750.00,0.00,7750.00
2017,10,2017-10-23 00:00:00+00:00,DANIEL VILELA,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01098474000261,GLOBO AVIAÇÃO TÁXI AÉREO E MANUT LTDA,2900.00,0.00,2900.00
2017,10,2017-10-20 00:00:00+00:00,MOISÉS DINIZ,PCdoB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03007932000154,ZANATUR AGÊNCIA DE VIAGENS E TURISMO LDTA,12620.00,0.00,10912.80
2017,10,2017-10-20 00:00:00+00:00,PEDRO CHAVES,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01098474000261,GLOBO AVIAÇÃO TÁXI AÉREO E MANUT LTDA,2900.00,0.00,2900.00
2017,10,2017-10-20 00:00:00+00:00,DANIEL VILELA,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02088938000130,SETE TAXI AEREO,4700.00,0.00,4700.00
2017,10,2017-10-20 00:00:00+00:00,MOISÉS DINIZ,PCdoB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03007932000154,ZANATUR AGÊNCIA DE VIAGENS E TURISMO LDTA,12620.00,0.00,1707.18
2017,10,2017-10-17 00:00:00+00:00,ARNALDO JORDY,PPS,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO LTDA.,7000.00,0.00,7000.00
2017,10,2017-10-16 00:00:00+00:00,MARCOS MEDRADO,PODE,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA AEROTAXI ABAETE LTDA,9000.00,0.00,9000.00
2017,10,2017-10-13 00:00:00+00:00,MARCOS MEDRADO,PODE,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00977675000195,HENRIMAR TAXI AEREO LTDA,2500.00,0.00,2500.00
2017,10,2017-10-13 00:00:00+00:00,WLADIMIR COSTA,SD,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07326869000170,PIQUIATUBA TÁXI AÉREO LTDA,15000.00,0.00,15000.00
2017,9,2017-10-10 00:00:00+00:00,PAES LANDIM,PTB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,16140.00,0.00,16140.00
2017,10,2017-10-09 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,13100.00,0.00,13100.00
2017,10,2017-10-09 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO LTDA.,7500.00,0.00,7500.00
2017,9,2017-10-09 00:00:00+00:00,JÚLIO CESAR,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,7850.00,0.00,7850.00
2017,10,2017-10-08 00:00:00+00:00,MÁRIO HERINGER,PDT,MG,LOCAÇÃO OU FRETAMENTO DE AERONAVES,21762770000141,EXECUTIVE AVIATION SERVIÇOS EM AVIAÇÃO LTDA.-ME,6707.00,0.00,6707.00
2017,10,2017-10-06 00:00:00+00:00,MARCOS MEDRADO,PODE,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00977675000195,HENRIMAR TAXI AEREO LTDA,5000.00,0.00,5000.00
2017,9,2017-10-06 00:00:00+00:00,GIACOBO,PR,PR,LOCAÇÃO OU FRETAMENTO DE AERONAVES,75543611000185,HELISUL TAXI AEREO LTDA.,16000.00,0.00,16000.00
2017,8,2017-10-06 00:00:00+00:00,HERÁCLITO FORTES,DEM,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,12960.00,0.00,12960.00
2017,10,2017-10-05 00:00:00+00:00,FERNANDO MONTEIRO,PP,PE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,06967643000195,HELISAE SERVIÇO AÉREO ESPECIALIZADO LTDA,3250.00,0.00,3250.00
2017,9,2017-10-05 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,28000.00,0.00,28000.00
2017,9,2017-10-04 00:00:00+00:00,GIUSEPPE VECCI,PSDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02088938000130,SETE TAXI AEREO,7688.00,0.00,7688.00
2017,9,2017-10-03 00:00:00+00:00,JÉSSICA SALES,MDB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07918532000151,AEROBRAN TAXI AEREO LTDA,14500.00,0.00,14500.00
2017,10,2017-10-02 00:00:00+00:00,JÚLIA MARINHO,PSC,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO LTDA.,5000.00,0.00,5000.00
2017,10,2017-10-02 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,6800.00,0.00,6800.00
2017,9,2017-10-02 00:00:00+00:00,SÁGUAS MORAES,PT,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14308078000182,E.D. Semensato Comércio e Transportes,8000.00,0.00,8000.00
2017,9,2017-10-02 00:00:00+00:00,JOÃO CARLOS BACELAR,PR,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,06234656000155,BRASIL VIDA TÁXI AÉREO LTDA.,24750.00,0.00,24750.00
2017,9,2017-10-02 00:00:00+00:00,ÁTILA LIRA,PSB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,8640.00,0.00,8640.00
2017,9,2017-09-28 00:00:00+00:00,IRACEMA PORTELLA,PP,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,8000.00,0.00,8000.00
2017,9,2017-09-28 00:00:00+00:00,IRACEMA PORTELLA,PP,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,23000.00,0.00,23000.00
2017,9,2017-09-26 00:00:00+00:00,ROCHA,PSDB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07918532000151,AEROBRAN TAXI AEREO LTDA,1200.00,0.00,1200.00
2017,9,2017-09-25 00:00:00+00:00,SILAS FREIRE,PODE,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,10600.00,0.00,10600.00
2017,9,2017-09-19 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA AEROTAXI ABAETE LTDA,25100.00,0.00,25100.00
2017,9,2017-09-18 00:00:00+00:00,JÉSSICA SALES,MDB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07918532000151,AEROBRAN TAXI AEREO LTDA,5000.00,0.00,5000.00
2017,9,2017-09-18 00:00:00+00:00,ALEXANDRE BALDY,PP,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01539425000136,SAGRES AERO SERVO,6000.00,0.00,6000.00
2017,7,2017-09-14 00:00:00+00:00,ARNALDO JORDY,PPS,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO,5000.00,0.00,5000.00
2017,9,2017-09-11 00:00:00+00:00,MOISÉS DINIZ,PCdoB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03007932000154,ZANATUR AGÊNCIA DE VIAGENS E TURISMO LDTA,6060.00,0.00,6060.00
2017,9,2017-09-11 00:00:00+00:00,GIUSEPPE VECCI,PSDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02088938000130,SETE TAXI AEREO,5100.00,0.00,5100.00
2017,9,2017-09-10 00:00:00+00:00,SÁGUAS MORAES,PT,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14308078000182,E.D. Semensato Comércio e Transportes,4800.00,0.00,4800.00
2017,9,2017-09-08 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,20500.00,0.00,13295.80
2017,9,2017-09-08 00:00:00+00:00,JÚLIO CESAR,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,9950.00,0.00,9950.00
2017,9,2017-09-08 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,20500.00,0.00,7204.17
2017,9,2017-09-06 00:00:00+00:00,JOSÉ ROCHA,PR,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,11000.00,0.00,11000.00
2017,9,2017-09-05 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,18000.00,0.00,18000.00
2017,8,2017-09-05 00:00:00+00:00,ROGÉRIO SILVA,MDB,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***83531***,Leandro Levinali Ecco,22422.00,0.00,22422.00
2017,9,2017-09-04 00:00:00+00:00,RAIMUNDO GOMES DE MATOS,PSDB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07382021000168,UIRAPURU TAXI AEREO LTDA,5700.00,0.00,5700.00
2017,8,2017-09-04 00:00:00+00:00,NILSON LEITÃO,PSDB,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04702400000108,APOLO TAXI AÉREO,7500.00,0.00,7500.00
2017,9,2017-09-02 00:00:00+00:00,WLADIMIR COSTA,SD,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,06964144000144,HEISS TAXI AEREO LTDA,4000.00,0.00,4000.00
2017,9,2017-09-01 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,20000.00,0.00,20000.00
2017,8,2017-09-01 00:00:00+00:00,ADAIL CARNEIRO,PODE,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01806823000252,NORTH STAR TAXI AÉREO LTDA,12000.00,0.00,6000.00
2017,7,2017-09-01 00:00:00+00:00,MANDETTA,DEM,MS,LOCAÇÃO OU FRETAMENTO DE AERONAVES,70390497000187,AMAPIL TAXI AEREO LTDA EPP,10070.00,0.00,10070.00
2017,7,2017-09-01 00:00:00+00:00,ADAIL CARNEIRO,PODE,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01806823000252,NORTH STAR TAXI AÉREO LTDA,12000.00,0.00,6000.00
2017,6,2017-08-30 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,27300.00,0.00,27300.00
